date,mmsi,lat,lon,fishing_hours
2019-01-31,247052760,37.4,12.9,0.0
2019-01-31,247052760,37.4,13.0,0.0
2019-01-31,247052760,37.4,13.1,0.0
2019-01-31,247052760,37.4,12.8,0.0
2019-01-31,247042520,37.4,13.1,0.2669
2019-01-31,247042520,37.4,13.0,0.0
2019-01-31,247030820,37.4,13.0,0.0
2019-01-31,247302520,35.4,12.6,0.0
2019-01-31,247150160,35.4,12.6,0.0
2019-01-31,247146750,35.4,12.6,0.0
2019-01-31,247145790,35.4,12.6,0.3111
2019-01-31,247145790,35.4,12.7,0.9166
2019-01-31,247145360,35.4,12.6,0.0
2019-01-31,247143310,35.4,12.5,0.0
2019-01-31,247143310,35.4,12.6,0.0
2019-01-31,247142860,35.4,12.5,0.0
2019-01-31,247142860,35.4,12.6,0.0
2019-01-31,672591000,36.9,11.3,1.3905
2019-01-31,247150050,36.9,13.8,0.0
2019-01-31,247149810,36.9,12.2,1.4833
2019-01-31,247149810,36.9,12.1,1.6916
2019-01-31,247149190,36.9,14.2,5.1144
2019-01-31,247149190,36.9,14.3,2.4505
2019-01-31,247148110,36.9,11.8,0.0
2019-01-31,247148110,36.9,11.7,0.0
2019-01-31,247147720,36.9,14.2,2.1
2019-01-31,247147570,36.9,14.1,0.3077
2019-01-31,247147570,36.9,14.2,3.4891
2019-01-31,247147290,36.9,11.9,2.4161
2019-01-31,247147290,36.9,12.0,12.9055
2019-01-31,247147120,36.9,15.3,0.0
2019-01-31,247147120,36.9,15.2,3.8672
2019-01-31,247146970,36.9,12.2,0.0
2019-01-31,247146140,36.9,12.7,0.0
2019-01-31,247145870,36.9,14.3,1.4897
2019-01-31,247145870,36.9,14.2,3.9477
2019-01-31,247145630,36.9,14.2,1.1194
2019-01-31,247145290,36.9,15.2,0.6638
2019-01-31,247145290,36.9,15.3,3.8472
2019-01-31,247144150,36.9,12.0,1.8469
2019-01-31,247144150,36.9,12.1,0.0
2019-01-31,247144150,36.9,11.8,1.4608
2019-01-31,247144150,36.9,11.9,3.9397
2019-01-31,247144120,36.9,14.2,1.9586
2019-01-31,247143860,36.9,12.2,0.0
2019-01-31,247143860,36.9,12.3,0.0
2019-01-31,247143820,36.9,14.1,1.6774
2019-01-31,247143820,36.9,14.0,2.1252
2019-01-31,247142990,36.9,14.2,3.8191
2019-01-31,247142990,36.9,14.1,0.553
2019-01-31,247142960,36.9,14.2,2.1611
2019-01-31,247142960,36.9,14.1,1.1138
2019-01-31,247142820,36.9,11.9,3.5972
2019-01-31,247142820,36.9,12.0,1.7255
2019-01-31,247142820,36.9,11.8,0.2666
2019-01-31,247142820,36.9,12.1,0.0
2019-01-31,247142580,36.9,13.1,0.0
2019-01-31,247141050,36.9,14.1,1.3916
2019-01-31,247141050,36.9,14.2,4.0641
2019-01-31,247141050,36.9,14.3,0.5469
2019-01-31,247141050,36.9,14.0,0.2611
2019-01-31,247132020,36.9,14.2,1.6608
