msg_type,mmsi,ship_name,meta_lat,meta_lon,time_utc,cog,comm_state,latitude,longitude,message_id,nav_status,pos_accuracy,raim,rot,repeat_ind,sog,spare,manoeuvre_ind,timestamp,heading,user_id,is_valid
PositionReport,247447400,DANIELA MORACE      ,38.67007,15.10019,2026-03-21 14:46:41.440476232 +0000 UTC,25,49162,38.67006666666667,15.100191666666666,1,0,True,False,-128,0,28.8,0,0,38,511,247447400,True
PositionReport,247488100,GENNARO C.G.        ,38.21707,15.24177,2026-03-21 14:46:43.129402332 +0000 UTC,314.3,67149,38.21706666666667,15.241765,1,9,True,False,0,0,0,0,0,43,269,247488100,True
PositionReport,212184000,MSC BRIDGE          ,38.5811,15.71976,2026-03-21 14:46:43.826877477 +0000 UTC,326.3,99943,38.5811,15.719755,1,0,False,False,0,0,0.5,0,0,43,0,212184000,True
PositionReport,247265400,CITTA' DI MILAZZO,38.21708,15.24767,2026-03-21 14:46:44.675516274 +0000 UTC,68,23736,38.217083333333335,15.247666666666667,1,0,False,False,-128,0,0,0,0,43,511,247265400,True
PositionReport,247447400,DANIELA MORACE      ,38.67078,15.10064,2026-03-21 14:46:47.493761015 +0000 UTC,26,84973,38.67078,15.100643333333332,3,0,True,False,-128,0,28.7,0,0,44,511,247447400,True
PositionReport,247041700,FILIPPO LIPPI       ,38.34993,15.12563,2026-03-21 14:46:48.10055256 +0000 UTC,123,49192,38.34993333333333,15.125633333333333,1,0,False,False,-128,0,13.4,0,0,45,511,247041700,True
PositionReport,566579000,HAFNIA SUNDA        ,38.22303,15.33744,2026-03-21 14:46:50.893071171 +0000 UTC,104.5,84938,38.223031666666664,15.337439999999999,3,1,True,False,-3,0,0.1,0,0,58,9,566579000,True
PositionReport,247234700,ACRUX               ,38.217,15.24756,2026-03-21 14:46:54.921226837 +0000 UTC,307.3,67592,38.21700333333333,15.247555,1,0,True,False,-128,0,0,0,0,54,511,247234700,True
PositionReport,247225900,REGINA DEI MARI,38.47759,14.96337,2026-03-21 14:46:56.379886973 +0000 UTC,360,49163,38.477594999999994,14.963365000000001,1,0,True,True,-128,0,0.1,0,0,55,511,247225900,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.40983,14.99241,2026-03-21 14:46:59.802730257 +0000 UTC,301.1,49174,38.40982833333333,14.992411666666667,1,0,False,False,0,0,27.8,0,0,59,301,247540100,True
PositionReport,249907000,SARACENA            ,37.6563,12.25985,2026-03-21 14:47:00.894452507 +0000 UTC,127.2,49241,37.6563,12.259845,1,0,False,False,7,0,12.9,0,0,1,125,249907000,True
PositionReport,256338000,MINERVA OCEANIA     ,38.21133,15.26365,2026-03-21 14:47:02.929657808 +0000 UTC,291,0,38.21133333333333,15.26365,3,5,False,False,0,0,0,0,0,0,10,256338000,True
PositionReport,247003800,SIMONE MARTINI      ,38.01017,12.50869,2026-03-21 14:47:03.79311279 +0000 UTC,250.5,84474,38.010173333333334,12.508686666666668,3,5,True,False,0,0,0,0,0,3,313,247003800,True
PositionReport,247415900,VITTORIO MORACE     ,37.98586,12.45524,2026-03-21 14:47:11.823088351 +0000 UTC,245,23740,37.98586,12.455235,1,0,True,False,0,0,29,0,0,12,251,247415900,True
PositionReport,247320500,MARCO M             ,38.25246,15.27366,2026-03-21 14:47:13.761929134 +0000 UTC,352.4,49201,38.25246333333334,15.273656666666666,1,0,True,False,-127,0,26.8,0,0,11,354,247320500,True
PositionReport,271000742,MSC HOGGAR,38.45987,15.65204,2026-03-21 14:47:14.122653927 +0000 UTC,103.9,23740,38.45986666666667,15.652038333333333,1,0,True,False,-4,0,0.9,0,0,13,221,271000742,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21198,15.24669,2026-03-21 14:47:14.472633168 +0000 UTC,308.7,114703,38.21198166666667,15.246686666666667,1,0,False,False,-128,0,0.2,0,0,13,511,2470087,True
PositionReport,247054400,ZANCLE,38.16646,15.57032,2026-03-21 14:47:15.491610822 +0000 UTC,208.9,2229,38.16646333333333,15.570314999999999,1,0,True,False,-128,0,10.9,0,0,14,511,247054400,True
PositionReport,247042100,HELGA,37.93269,12.32478,2026-03-21 14:47:17.620927131 +0000 UTC,35.9,1699,37.93268666666667,12.324774999999999,3,0,True,False,-128,0,0.1,0,0,17,511,247042100,True
PositionReport,311000232,ALDEBARAN           ,38.5912,15.52194,2026-03-21 14:47:20.510721921 +0000 UTC,330.3,33527,38.5912,15.521936666666667,1,0,True,False,0,0,11.6,0,0,14,335,311000232,True
PositionReport,247152500,MERAK               ,38.21693,15.24808,2026-03-21 14:47:21.465942218 +0000 UTC,11.1,33568,38.21693333333334,15.248078333333332,1,0,True,False,-128,0,0,0,0,20,511,247152500,True
PositionReport,247193300,PLATONE,38.21717,15.244,2026-03-21 14:47:24.180862179 +0000 UTC,354,164742,38.21716666666667,15.244,1,5,False,False,-127,0,3.1,0,0,22,345,247193300,True
PositionReport,247041800,ANTONELLO DA MESSINA,38.0135,12.50658,2026-03-21 14:47:24.910229492 +0000 UTC,177.5,49164,38.01349833333334,12.506575,1,0,True,False,-128,0,0,0,0,24,511,247041800,True
PositionReport,245021000,FAIRLANE            ,38.75039,15.12857,2026-03-21 14:47:26.415871787 +0000 UTC,265.7,66522,38.750385,15.128566666666668,1,0,True,False,0,0,12.1,0,0,17,267,245021000,True
PositionReport,238481940,INKA,38.01523,12.49884,2026-03-21 14:47:26.45074849 +0000 UTC,360,31507,38.015231666666665,12.498836666666667,3,0,True,True,8,0,0,0,0,26,511,238481940,True
PositionReport,249850000,GRANDE BALTIMORA    ,38.70663,15.47889,2026-03-21 14:47:26.677655725 +0000 UTC,157.7,23740,38.706628333333335,15.478891666666668,1,0,True,False,-3,0,17.6,0,0,9,156,249850000,True
PositionReport,247193300,PLATONE,38.21717,15.244,2026-03-21 14:47:27.704238315 +0000 UTC,356,139152,38.21716666666667,15.244,3,5,False,False,-127,0,4.5,0,0,26,342,247193300,True
PositionReport,247433600,,37.09449,13.94127,2026-03-21 14:47:28.738868797 +0000 UTC,322.7,2224,37.09449,13.941266666666667,1,0,True,False,-128,0,0,0,0,26,511,247433600,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.2477,15.06068,2026-03-21 14:47:30.118257141 +0000 UTC,151.2,2238,38.247695,15.060676666666666,1,7,True,True,-128,0,2.4,0,0,29,511,247149630,True
PositionReport,247054100,BRIDGE,38.21753,15.24141,2026-03-21 14:47:30.225754025 +0000 UTC,352.5,114731,38.217526666666664,15.24141,1,0,True,True,-128,0,0.2,0,0,29,511,247054100,True
PositionReport,247443700,NEREA               ,38.51962,14.85014,2026-03-21 14:47:32.131697127 +0000 UTC,149,49178,38.51961666666667,14.850136666666666,1,0,True,False,0,0,17.4,0,0,31,154,247443700,True
PositionReport,247387500,CARMEN M,37.97345,12.39377,2026-03-21 14:47:32.297788553 +0000 UTC,95,2947,37.97344666666667,12.393771666666668,3,0,True,False,127,0,30.7,0,0,29,148,247387500,True
PositionReport,247256600,ARDENZA             ,38.34583,15.5585,2026-03-21 14:47:33.954950185 +0000 UTC,271,114763,38.34583333333333,15.5585,1,0,False,False,0,0,9.9,0,0,33,271,247256600,True
PositionReport,247243700,IEVOLI FAST         ,38.2113,15.26433,2026-03-21 14:47:34.085261664 +0000 UTC,191.2,84938,38.2113,15.264333333333333,3,5,True,False,0,0,0,0,0,33,12,247243700,True
PositionReport,247313600,MARMED              ,38.49152,15.66832,2026-03-21 14:47:36.651119843 +0000 UTC,357,34139,38.49152333333333,15.668315,1,0,True,False,0,0,10,0,0,36,358,247313600,True
PositionReport,247147390,ARISTEUS,38.3174,15.0107,2026-03-21 14:47:39.649950267 +0000 UTC,227.7,23740,38.317395000000005,15.010695,1,5,False,False,-128,0,5.1,0,0,28,511,247147390,True
PositionReport,247387500,CARMEN M,37.97345,12.39521,2026-03-21 14:47:40.232966184 +0000 UTC,92.2,34272,37.973454999999994,12.395208333333333,1,0,True,False,-127,0,30.6,0,0,37,149,247387500,True
PositionReport,311000232,ALDEBARAN           ,38.59213,15.52126,2026-03-21 14:47:41.337820577 +0000 UTC,330.4,75933,38.59213166666667,15.521258333333332,3,0,True,False,0,0,11.6,0,0,34,335,311000232,True
PositionReport,247447400,DANIELA MORACE      ,38.67722,15.10472,2026-03-21 14:47:41.432337613 +0000 UTC,26,34316,38.67722333333334,15.104723333333334,1,0,True,False,-128,0,28.7,0,0,39,511,247447400,True
PositionReport,258107000,OLYMPIC DELTA       ,38.01278,12.51925,2026-03-21 14:47:42.704860051 +0000 UTC,45,85530,38.01277833333334,12.519251666666666,3,5,False,False,0,0,0,2,0,43,69,258107000,True
PositionReport,247265400,CITTA' DI MILAZZO,38.21708,15.24767,2026-03-21 14:47:44.666182844 +0000 UTC,68,2304,38.217083333333335,15.247666666666667,1,0,False,False,-128,0,0,0,0,43,511,247265400,True
PositionReport,247000300,PIETRO NOVELLI,38.01043,12.50983,2026-03-21 14:47:46.029927081 +0000 UTC,76.6,94330,38.01043333333334,12.509828333333333,3,5,True,False,0,0,0,0,0,45,322,247000300,True
PositionReport,247041700,FILIPPO LIPPI       ,38.34777,15.1296,2026-03-21 14:47:48.091607957 +0000 UTC,124,34567,38.347766666666665,15.1296,1,0,False,False,-128,0,13.5,0,0,44,511,247041700,True
PositionReport,247141500,ECO AUGUSTA,37.09587,13.94054,2026-03-21 14:47:52.856938846 +0000 UTC,360,2220,37.09587,13.940541666666666,1,3,True,True,-128,0,0,0,0,52,511,247141500,True
PositionReport,247447600,FERDINANDO MORACE   ,38.55502,14.70438,2026-03-21 14:47:53.545273081 +0000 UTC,278.1,81936,38.55502,14.704379999999999,1,0,True,False,-127,0,28.9,0,0,53,287,247447600,True
PositionReport,247234700,ACRUX               ,38.217,15.24757,2026-03-21 14:47:54.916948619 +0000 UTC,179.1,49199,38.217,15.247568333333334,1,0,True,False,-128,0,0,0,0,54,511,247234700,True
PositionReport,212184000,MSC BRIDGE          ,38.58122,15.7196,2026-03-21 14:47:55.093841001 +0000 UTC,317.7,34829,38.58121833333333,15.719596666666666,1,0,False,False,0,0,0.5,0,0,55,357,212184000,True
PositionReport,247225900,REGINA DEI MARI,38.47762,14.96337,2026-03-21 14:47:56.440539308 +0000 UTC,360,34879,38.477615,14.96337,1,0,True,True,-128,0,0.1,0,0,55,511,247225900,True
PositionReport,247042100,HELGA,37.93269,12.32479,2026-03-21 14:47:56.61966326 +0000 UTC,35.9,27,37.93269333333333,12.324788333333334,1,0,True,False,-128,0,0.1,0,0,56,511,247042100,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.41361,14.98385,2026-03-21 14:47:59.869427656 +0000 UTC,296.6,35007,38.41361166666666,14.983851666666668,1,0,False,False,0,0,27.9,0,0,59,297,247540100,True
PositionReport,247430200,LADY MARIELLA,38.211,15.26933,2026-03-21 14:47:59.955019349 +0000 UTC,323.4,91738,38.211,15.269333333333332,3,5,True,False,0,0,0,0,0,59,11,247430200,True
PositionReport,249907000,SARACENA            ,37.65407,12.26341,2026-03-21 14:48:01.221965429 +0000 UTC,127.8,32797,37.654068333333335,12.263413333333334,1,0,False,False,-5,0,12.8,0,0,1,125,249907000,True
PositionReport,271000742,MSC HOGGAR,38.45982,15.6523,2026-03-21 14:48:03.457346379 +0000 UTC,103.6,545,38.45982166666667,15.652303333333332,3,0,True,False,-4,0,0.9,0,0,2,221,271000742,True
PositionReport,256328000,FT PORTORIA         ,37.72198,11.98573,2026-03-21 16:44:52.652214495 +0000 UTC,121.5,49167,37.72197833333333,11.985725,1,0,True,False,0,0,9.3,0,0,43,120,256328000,True
PositionReport,247430200,LADY MARIELLA,38.21108,15.26936,2026-03-21 16:44:53.593096872 +0000 UTC,299.6,88666,38.211075,15.269356666666665,3,5,True,False,0,0,0,0,0,53,11,247430200,True
PositionReport,271000742,MSC HOGGAR,38.44957,15.69097,2026-03-21 16:44:54.127401506 +0000 UTC,130.4,49209,38.44956833333333,15.690973333333334,1,0,True,False,-4,0,0.7,0,0,53,221,271000742,True
PositionReport,247415900,VITTORIO MORACE     ,37.93352,12.32454,2026-03-21 16:44:58.188122335 +0000 UTC,119.1,81936,37.93352166666667,12.324536666666667,1,0,True,False,-127,0,5.5,0,0,58,112,247415900,True
PositionReport,247387500,CARMEN M,38.01324,12.51223,2026-03-21 16:44:58.531586532 +0000 UTC,273.4,34960,38.01324,12.512233333333334,1,0,True,False,0,0,0.1,0,0,55,68,247387500,True
PositionReport,247443700,NEREA               ,38.36424,15.1075,2026-03-21 16:44:58.558481513 +0000 UTC,119.2,85309,38.364235,15.1075,3,0,True,False,0,0,16.4,0,0,58,121,247443700,True
PositionReport,247447600,FERDINANDO MORACE   ,38.53012,14.86403,2026-03-21 16:45:00.616103158 +0000 UTC,79.6,49175,38.530115,14.864031666666667,1,0,True,False,-127,0,28.9,0,0,59,84,247447600,True
PositionReport,247152500,MERAK               ,38.21694,15.24807,2026-03-21 16:45:02.12567796 +0000 UTC,11.1,32829,38.216935,15.248071666666668,1,0,True,False,-128,0,0,0,0,1,511,247152500,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.47121,14.95565,2026-03-21 16:45:04.140257595 +0000 UTC,263.1,65668,38.471205000000005,14.955645,1,0,True,False,0,0,0,0,0,3,233,247540100,True
PositionReport,247054400,ZANCLE,38.17204,15.57374,2026-03-21 16:45:06.533031328 +0000 UTC,208.6,24756,38.17203666666667,15.573738333333333,1,0,True,False,-128,0,10.9,0,0,5,511,247054400,True
PositionReport,247447400,DANIELA MORACE      ,38.42937,14.9761,2026-03-21 16:45:07.326695657 +0000 UTC,186,24756,38.42937,14.976096666666667,1,0,True,False,-128,0,28.7,0,0,4,511,247447400,True
PositionReport,249596000,CLIO                ,38.01345,12.50762,2026-03-21 16:45:13.035405586 +0000 UTC,254.5,84938,38.01345333333334,12.50762,3,5,True,False,0,0,0,0,0,12,21,249596000,True
PositionReport,247342000,LAURANA             ,38.21636,15.243,2026-03-21 16:45:13.792719969 +0000 UTC,141,84938,38.216355,15.243,3,5,True,False,0,0,0,0,0,14,319,247342000,True
PositionReport,247489300,VALDARNO            ,38.32782,14.79495,2026-03-21 16:45:15.956065055 +0000 UTC,101.3,24756,38.327819999999996,14.79495,1,0,True,False,0,0,12.1,0,0,60,105,247489300,True
PositionReport,247234700,ACRUX               ,38.21699,15.24758,2026-03-21 16:45:16.257979999 +0000 UTC,286.6,24756,38.21698666666667,15.24758,1,0,True,False,-128,0,0,0,0,15,511,247234700,True
PositionReport,247042100,HELGA,38.00995,12.51111,2026-03-21 16:45:21.05712725 +0000 UTC,360,85354,38.009953333333335,12.511108333333334,3,5,False,True,-128,0,0,0,0,20,511,247042100,True
PositionReport,246518000,DEO VOLENTE         ,38.86697,14.96228,2026-03-21 16:45:24.564002756 +0000 UTC,134.9,49193,38.86696833333333,14.962275,1,0,False,False,0,0,16,0,0,24,135,246518000,True
PositionReport,245021000,FAIRLANE            ,38.72363,14.62091,2026-03-21 16:45:25.0067227 +0000 UTC,263.9,66468,38.72363166666666,14.620911666666666,1,0,True,False,0,0,12.1,0,0,16,265,245021000,True
PositionReport,238481940,INKA,38.01525,12.49883,2026-03-21 16:45:27.801375217 +0000 UTC,360,2232,38.01525166666667,12.498831666666666,1,0,True,True,14,0,0,0,0,27,511,238481940,True
PositionReport,247488100,GENNARO C.G.        ,38.21708,15.2418,2026-03-21 16:45:29.024256353 +0000 UTC,198.7,24756,38.217085,15.241803333333333,1,9,True,False,0,0,0,0,0,28,252,247488100,True
PositionReport,247443700,NEREA               ,38.36304,15.11019,2026-03-21 16:45:29.598131774 +0000 UTC,119.3,2229,38.36304,15.110185,1,0,True,False,0,0,16.3,0,0,29,121,247443700,True
PositionReport,247141500,ECO AUGUSTA,37.09584,13.94053,2026-03-21 16:45:31.52894514 +0000 UTC,360,33943,37.09583666666666,13.940526666666667,1,3,True,True,-128,0,0,0,0,31,511,247141500,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21195,15.24671,2026-03-21 16:45:33.195454688 +0000 UTC,201.9,81937,38.211945,15.246708333333334,1,0,False,False,-128,0,0.1,0,0,31,511,2470087,True
PositionReport,247041800,ANTONELLO DA MESSINA,38.00123,12.49253,2026-03-21 16:45:36.730495222 +0000 UTC,71.9,49166,38.001225,12.492528333333333,1,0,True,False,-128,0,8.7,0,0,36,511,247041800,True
PositionReport,247432200,FENICUSA M          ,38.34419,15.41453,2026-03-21 16:45:41.176001176 +0000 UTC,263.2,82027,38.344185,15.414531666666667,1,0,True,True,0,0,12.9,0,0,41,263,247432200,True
PositionReport,247147390,ARISTEUS,38.3214,15.01998,2026-03-21 16:45:41.810307496 +0000 UTC,233.5,33993,38.32139666666667,15.01998,1,5,False,False,-128,0,5.6,0,0,32,511,247147390,True
PositionReport,247041700,FILIPPO LIPPI       ,38.29082,15.23818,2026-03-21 16:45:42.909861299 +0000 UTC,301,49199,38.290816666666665,15.238183333333334,1,0,False,False,-128,0,13.7,0,0,40,511,247041700,True
PositionReport,247256600,ARDENZA             ,38.32067,15.097,2026-03-21 16:45:44.276067323 +0000 UTC,265,49231,38.32066666666666,15.097000000000001,1,0,False,False,-8,0,11.5,0,0,43,266,247256600,True
PositionReport,247350300,EMMA M,37.87908,12.38642,2026-03-21 16:45:47.599813978 +0000 UTC,347.2,24756,37.87907666666667,12.38642,1,0,False,False,0,0,26,0,0,44,347,247350300,True
PositionReport,247193300,PLATONE,38.332,15.149,2026-03-21 16:45:51.366216811 +0000 UTC,302,133344,38.332,15.149000000000001,1,5,False,False,0,0,35.6,0,0,50,296,247193300,True
PositionReport,311000232,ALDEBARAN           ,38.92656,15.2903,2026-03-21 16:45:52.478730801 +0000 UTC,319.1,114758,38.92655833333333,15.290298333333334,1,0,True,False,0,0,11.8,0,0,46,318,311000232,True
PositionReport,256328000,FT PORTORIA         ,37.7206,11.98857,2026-03-21 16:45:52.63811146 +0000 UTC,121.7,34739,37.720598333333335,11.988565,1,0,True,False,0,0,9.3,0,0,43,120,256328000,True
PositionReport,271000742,MSC HOGGAR,38.44941,15.69119,2026-03-21 16:45:54.092558968 +0000 UTC,131.7,34793,38.44940999999999,15.691184999999999,1,0,True,False,-6,0,0.7,0,0,53,220,271000742,True
PositionReport,247415900,VITTORIO MORACE     ,37.93334,12.32511,2026-03-21 16:45:58.177146116 +0000 UTC,55.3,67713,37.93334166666667,12.325105,1,0,True,False,127,0,0.3,0,0,58,130,247415900,True
PositionReport,247387500,CARMEN M,38.01324,12.51224,2026-03-21 16:45:58.523694655 +0000 UTC,272.8,24756,38.013238333333334,12.512235,1,0,True,False,0,0,0,0,0,55,68,247387500,True
PositionReport,211879870,SEA-WATCH 5         ,38.01108,12.50998,2026-03-21 16:45:59.116871207 +0000 UTC,0,83818,38.01108333333333,12.509974999999999,3,5,True,False,0,0,0,0,0,59,323,211879870,True
PositionReport,247003700,PAOLO VERONESE,38.01326,12.50652,2026-03-21 16:46:04.066745761 +0000 UTC,147.2,87370,38.013263333333335,12.50652,3,5,True,True,0,0,0,0,0,3,184,247003700,True
PositionReport,247447400,DANIELA MORACE      ,38.4218,14.97299,2026-03-21 16:46:07.318009906 +0000 UTC,208,2259,38.42180333333333,14.972990000000001,1,0,True,False,-128,0,28.8,0,0,5,511,247447400,True
PositionReport,538007646,SEA JAGUAR          ,38.21077,15.27002,2026-03-21 16:46:08.857812896 +0000 UTC,110.8,0,38.210771666666666,15.270015,3,5,True,False,0,0,0,0,0,53,11,538007646,True
PositionReport,247152500,MERAK               ,38.21694,15.24808,2026-03-21 16:46:12.630675848 +0000 UTC,11.1,2252,38.21693666666667,15.248076666666666,1,0,True,False,-128,0,0,0,0,11,511,247152500,True
PositionReport,247447600,FERDINANDO MORACE   ,38.53465,14.87464,2026-03-21 16:46:12.637476863 +0000 UTC,40.9,24760,38.534650000000006,14.874636666666667,1,0,True,False,-127,0,28.3,0,0,12,37,247447600,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.47121,14.95565,2026-03-21 16:46:13.217750408 +0000 UTC,263.1,98796,38.47121166666667,14.955653333333334,1,0,True,False,0,0,0,0,0,13,233,247540100,True
PositionReport,247489300,VALDARNO            ,38.32716,14.79914,2026-03-21 16:46:15.954789624 +0000 UTC,101.4,2235,38.32715833333334,14.799138333333334,1,0,True,False,3,0,12.1,0,0,60,105,247489300,True
PositionReport,247234700,ACRUX               ,38.21699,15.24759,2026-03-21 16:46:16.277632543 +0000 UTC,286.6,2242,38.216993333333335,15.247586666666667,1,0,True,False,-128,0,0,0,0,16,511,247234700,True
PositionReport,247415900,VITTORIO MORACE     ,37.93335,12.32512,2026-03-21 16:46:18.232009227 +0000 UTC,56.2,1,37.933345,12.325123333333332,3,0,True,False,127,0,0.1,0,0,18,135,247415900,True
PositionReport,246518000,DEO VOLENTE         ,38.86381,14.96633,2026-03-21 16:46:24.559503422 +0000 UTC,134.5,33684,38.86381166666667,14.966326666666667,1,0,False,False,0,0,16,0,0,24,134,246518000,True
PositionReport,311015300,CHRYSANTHEMUM       ,38.23154,15.32451,2026-03-21 16:46:27.257264266 +0000 UTC,358,0,38.23153833333333,15.324506666666668,3,1,True,False,0,0,0.1,0,0,26,348,311015300,True
PositionReport,238481940,INKA,38.01524,12.49883,2026-03-21 16:46:27.362179502 +0000 UTC,360,114700,38.01524333333334,12.498833333333332,1,0,True,True,4,0,0,0,0,27,511,238481940,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21195,15.24671,2026-03-21 16:46:33.281116373 +0000 UTC,200.7,66775,38.21194666666667,15.246711666666666,1,0,False,False,-128,0,0.1,0,0,31,511,2470087,True
